title	link	date	title_corrected
Aumento de quejas en los bancos por migración a los portales web - Portafolio.co	https://www.portafolio.co/mas-contenido/aumento-de-quejas-en-los-bancos-por-migracion-a-los-portales-web-543870	2020-08-21	Aumento de quejas en los bancos por migración a los portales web
Sena abre oferta de cursos virtuales a migrantes con Permiso Especial - El Tiempo	https://www.eltiempo.com/tecnosfera/novedades-tecnologia/sena-abre-oferta-de-cursos-virtuales-a-migrantes-con-permiso-especial-de-permanencia-534742	2020-08-29	Sena abre oferta de cursos virtuales a migrantes con Permiso Especial
La menor migración amenaza la economía - La República	https://www.larepublica.co/globoeconomia/la-menor-migracion-amenaza-la-economia-3052572	2020-08-31	La menor migración amenaza la economía
La emigración venezolana no incrementa la delincuencia, según estudio - El Tiempo	https://www.eltiempo.com/mundo/latinoamerica/la-emigracion-venezolana-no-incrementa-la-delincuencia-en-latinoamerica-537760	2020-09-14	La emigración venezolana no incrementa la delincuencia, según estudio
¿Por qué un nuevo campo de refugiados no resolverá crisis en Grecia? - El Tiempo	https://www.eltiempo.com/mundo/europa/columna-de-medicos-sin-fronteras-sobre-la-situacion-del-campo-de-refugiados-en-grecia-538573	2020-09-18	¿Por qué un nuevo campo de refugiados no resolverá crisis en Grecia?
La tragedia de miles de refugiados en la isla griega de Lesbos - El Tiempo	https://www.eltiempo.com/mundo/europa/grecia-situacion-de-los-refugiados-en-la-isla-de-lesbos-538889	2020-09-20	La tragedia de miles de refugiados en la isla griega de Lesbos
Estados Unidos donará US$7 millones a Guatemala para ayudar a frenar la migración - La República	https://www.larepublica.co/globoeconomia/estados-unidos-donara-us-7-millones-a-guatemala-para-ayudar-a-frenar-la-migracion-3067462	2020-09-30	Estados Unidos donará US$7 millones a Guatemala para ayudar a frenar la migración
Migración Colombia negó el acceso al país a 70 extranjeros por incumplir requisitos - El Espectador	https://www.elespectador.com/economia/migracion-colombia-nego-el-acceso-al-pais-a-70-extranjeros-por-incumplir-requisitos-article/	2020-10-06	Migración Colombia negó el acceso al país a 70 extranjeros por incumplir requisitos
La Guajira atraviesa otra ola migratoria, esta vez durante la pandemia - El Espectador	https://www.elespectador.com/colombia/mas-regiones/la-guajira-atraviesa-otra-ola-migratoria-esta-vez-durante-la-pandemia-article/	2020-10-15	La Guajira atraviesa otra ola migratoria, esta vez durante la pandemia
Incrementan control en trochas con Venezuela ante retorno de migrantes - El Tiempo	https://www.eltiempo.com/colombia/otras-ciudades/migracion-de-venezolanos-refuerzan-las-fronteras-para-evitar-los-pasos-ilegales-543487	2020-10-16	Incrementan control en trochas con Venezuela ante retorno de migrantes
Colombia blinda sus fronteras por reactivación de migración venezolana - El Tiempo	https://www.eltiempo.com/mundo/venezuela/migracion-venezolana-durante-la-pandemia-de-covid-19-a-colombia-fronteras-543567	2020-10-16	Colombia blinda sus fronteras por reactivación de migración venezolana
El complejo reto de manejar el flujo de migrantes venezolanos - El Tiempo	https://www.eltiempo.com/politica/gobierno/migracion-de-venezolanos-como-manejar-el-flujo-de-migrantes-venezolanos-en-colombia-543884	2020-10-18	El complejo reto de manejar el flujo de migrantes venezolanos
¿Cómo los corruptos de América Latina evitan las autoridades migratorias en EE.UU.? - El Espectador	https://www.elespectador.com/mundo/mas-paises/como-los-corruptos-de-america-latina-evitan-las-autoridades-migratorias-en-eeuu-article/	2020-10-20	¿Cómo los corruptos de América Latina evitan las autoridades migratorias en EE.UU.?
Un refugiado en la era de Trump: ‘A veces siento que nunca me fui de Colombia’ - El Espectador	https://www.elespectador.com/mundo/mas-paises/un-refugiado-en-la-era-de-trump-a-veces-siento-que-nunca-me-fui-de-colombia-article/	2020-10-20	Un refugiado en la era de Trump: ‘A veces siento que nunca me fui de Colombia’
